"usageKey","scientificName","rank","order","matchType","phylum","kingdom","genus","class","confidence","synonym","status","family","scientificNameLocal","scientificNameEU","license","rightsHolder","accessRights","datasetName","occurrencestatus","language","datasetID","kingdom1","phylum1","class1","taxonID"
5137595,"Colias hecla Lefebvre, 1836","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Colias","Insecta",98,FALSE,"ACCEPTED","Pieridae","Colias hecla","Colias hecla","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","5137595:01456f67917eac8bc0964aa0758529f7"
5137706,"Colias hyale (Linnaeus, 1758)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Colias","Insecta",98,FALSE,"ACCEPTED","Pieridae","Colias hyale","Colias hyale","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","5137706:e5a648d9d648a03991e12d88f871775a"
5137708,"Colias myrmidone (Esper, 1781)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Colias","Insecta",98,FALSE,"ACCEPTED","Pieridae","Colias myrmidone","Colias myrmidone","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","5137708:e56a487ae95097b6b66432cc46182b0e"
5137582,"Colias palaeno (Linnaeus, 1761)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Colias","Insecta",98,FALSE,"ACCEPTED","Pieridae","Colias palaeno","Colias palaeno","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","5137582:3a0be32cc6726888d6e50546bcd2e4a6"
5137695,"Colias phicomone (Esper, 1780)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Colias","Insecta",98,FALSE,"ACCEPTED","Pieridae","Colias phicomone","Colias phicomone","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","5137695:91ac47b71e025219a5024511591f98f3"
5137636,"Colias tyche (Bober, 1812)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Colias","Insecta",98,FALSE,"ACCEPTED","Pieridae","Colias tyche","Colias tyche","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","5137636:ccc5503737e7f785478ea70d43ea6220"
1920395,"Colotis evagore (Klug, 1829)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Colotis","Insecta",98,FALSE,"ACCEPTED","Pieridae","Colotis evagore","Colotis evagore","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","1920395:a152f5ec30995aae7d9568077195fb65"
7985111,"Cupido alcetas (Hoffmannsegg, 1804)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Cupido","Insecta",98,FALSE,"ACCEPTED","Lycaenidae","Cupido alcetas","Cupido alcetas","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","7985111:675e7cf5612953dd39f591d2d558e390"
4535140,"Cupido argiades (Pallas, 1771)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Cupido","Insecta",98,FALSE,"ACCEPTED","Lycaenidae","Cupido argiades","Cupido argiades","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","4535140:ac7614bca60e046a9f10a75cc0e20d62"
1926166,"Cupido lorquinii (Herrich-Schaffer, 1847)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Cupido","Insecta",98,FALSE,"ACCEPTED","Lycaenidae","Cupido carswelli","Cupido lorquinii","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","1926166:455d87d840bfedf437516741dd566a49"
8068808,"Cupido decolorata (Staudinger, 1886)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Cupido","Insecta",98,FALSE,"ACCEPTED","Lycaenidae","Cupido decolorata","Cupido decolorata","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","8068808:e1add30049e64baabff4983a3ece64ce"
1926260,"Cupido minimus (Fuessly, 1775)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Cupido","Insecta",98,FALSE,"ACCEPTED","Lycaenidae","Cupido minimus","Cupido minimus","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","1926260:5dd8bb826c36d34909d129294a679ffe"
8030835,"Cupido osiris (Meigen, 1829)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Cupido","Insecta",98,FALSE,"ACCEPTED","Lycaenidae","Cupido osiris","Cupido osiris","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","8030835:a7b0dbd855926e8ee518c01c6478f846"
5139156,"Cyaniris semiargus (Rottemburg, 1775)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Cyaniris","Insecta",98,FALSE,"ACCEPTED","Lycaenidae","Cyaniris semiargus","Cyaniris semiargus","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","5139156:e2055b81061672239b8e47af496eb3af"
1925410,"Cyclyrius webbianus (Brulle, 1839)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Cyclyrius","Insecta",98,FALSE,"ACCEPTED","Lycaenidae","Cyclyrius webbianus","Cyclyrius webbianus","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","1925410:c20e09bd2e657cf78b1ee0b7d4cbab0f"
4299368,"Vanessa cardui (Linnaeus, 1758)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Vanessa","Insecta",98,FALSE,"ACCEPTED","Nymphalidae","Cynhtia cardui","Vanessa cardui","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","4299368:eca9eac1d81327d90471be8ea898650e"
7642610,"Danaus chrysippus (Linnaeus, 1758)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Danaus","Insecta",98,FALSE,"ACCEPTED","Nymphalidae","Danaus chrysippus","Danaus chrysippus","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","7642610:85127893f7c3c80a55828c530d3b22be"
5133088,"Danaus plexippus (Linnaeus, 1758)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Danaus","Insecta",98,FALSE,"ACCEPTED","Nymphalidae","Danaus plexippus","Danaus plexippus","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","5133088:71d1bb62690626f9ef6fd0a986ccd3eb"
1938520,"Parnassius mnemosyne (Linnaeus, 1758)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Parnassius","Insecta",98,FALSE,"ACCEPTED","Papilionidae","Driopa mnemosyne","Parnassius mnemosyne","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","1938520:61293feb4d798f54011d4e53873649bb"
5134795,"Erebia sthennyo Graslin, 1850","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Erebia","Insecta",98,FALSE,"ACCEPTED","Nymphalidae","Erebia (pandrose) sthennyo","Erebia sthennyo","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","5134795:59ec62c445272303375e77edec09de9d"
5134788,"Erebia aethiopellus (Hoffmannsegg, 1806)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Erebia","Insecta",98,FALSE,"ACCEPTED","Nymphalidae","Erebia aethiopella","Erebia aethiopellus","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","5134788:cde238afed37793dac0f9fdf3a0c3a8f"
7682743,"Erebia aethiops (Esper, 1777)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Erebia","Insecta",98,FALSE,"ACCEPTED","Nymphalidae","Erebia aethiops","Erebia aethiops","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","7682743:bcfe34e829c07dc962298f6ed28e62a2"
1902809,"Proterebia phegea Borkhausen, 1805","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Proterebia","Insecta",98,FALSE,"ACCEPTED","Nymphalidae","Erebia afra","Proterebia phegea","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","1902809:850b120ea5640a3d18fa1f69064e9211"
7802074,"Erebia alberganus (de Prunner, 1798)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Erebia","Insecta",98,FALSE,"ACCEPTED","Nymphalidae","Erebia albergana","Erebia alberganus","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","7802074:db84e6354c6160db0f7ed75e5a49ed3d"
8414157,"Erebia arvernensis Oberthür, 1908","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Erebia","Insecta",98,FALSE,"ACCEPTED","Nymphalidae","Erebia arvernensis","Erebia arvernensis","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","8414157:f2ea4ae979dc6a055f44f5d5f9b93411"
5134815,"Erebia manto (Denis & Schiffermuller, 1775)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Erebia","Insecta",98,FALSE,"ACCEPTED","Nymphalidae","Erebia bubastis","Erebia manto","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","5134815:9372441de79edb4b2ffa604a1eb9d9d2"
5135314,"Erebia calcaria Lorkovic, 1953","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Erebia","Insecta",98,FALSE,"ACCEPTED","Nymphalidae","Erebia calcaria","Erebia calcaria","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","5135314:b8103d923398bde3e94d8dbf20eeb3b2"
5135304,"Erebia callias W.H.Edwards, 1871","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Erebia","Insecta",98,FALSE,"ACCEPTED","Nymphalidae","Erebia callias","Erebia callias","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","5135304:d2cdad0eadcbb94ef424ba370dbb591f"
5134796,"Erebia cassioides (Reiner & Hochenwarth, 1792)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Erebia","Insecta",98,FALSE,"ACCEPTED","Nymphalidae","Erebia cassioides","Erebia cassioides","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","5134796:22fb02d4812a8fa8ffd77bde2695dcbf"
5134777,"Erebia christi Ratzer, 1890","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Erebia","Insecta",98,FALSE,"ACCEPTED","Nymphalidae","Erebia christi","Erebia christi","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","5134777:8b044d4aefdc2d399e902eac8c9967ee"
5134971,"Erebia claudina (Borkhausen, 1789)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Erebia","Insecta",98,FALSE,"ACCEPTED","Nymphalidae","Erebia claudina","Erebia claudina","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","5134971:6381d55e9b36d0851fd28c123dd48142"
5134750,"Erebia cyclopius (Eversmann, 1844)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Erebia","Insecta",98,FALSE,"ACCEPTED","Nymphalidae","Erebia cyclopius","Erebia cyclopius","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","5134750:22d5130f42457f729cedc62c7e6866ef"
5134732,"Erebia dabanensis Erschoff, 1871","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Erebia","Insecta",98,FALSE,"ACCEPTED","Nymphalidae","Erebia dabanensis","Erebia dabanensis","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","5134732:83268f8bbaaed736de36e8f3b5dd8be5"
5134693,"Erebia disa (Thunberg, 1791)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Erebia","Insecta",98,FALSE,"ACCEPTED","Nymphalidae","Erebia disa","Erebia disa","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","5134693:fab2533f8f12d11e02c3592e1928ad54"
5134517,"Erebia discoidalis (Kirby, 1837)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Erebia","Insecta",98,FALSE,"ACCEPTED","Nymphalidae","Erebia discoidalis","Erebia discoidalis","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","5134517:ecf8092a7058b457d7a84cdeef2c4fb1"
5134465,"Erebia edda Menetries, 1851","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Erebia","Insecta",98,FALSE,"ACCEPTED","Nymphalidae","Erebia edda","Erebia edda","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","5134465:d282023a293da94bdff2e1a5aec2ac47"
5134667,"Erebia embla (Thunberg, 1791)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Erebia","Insecta",98,FALSE,"ACCEPTED","Nymphalidae","Erebia embla","Erebia embla","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","5134667:163fe81849845b79d8f3cce31aeb4055"
8167638,"Erebia epiphron (Knoch, 1783)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Erebia","Insecta",98,FALSE,"ACCEPTED","Nymphalidae","Erebia epiphron","Erebia epiphron","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","8167638:8ac57a78f36735ae3f00032580bbc584"
5134686,"Erebia epistygne (Hubner, 1819)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Erebia","Insecta",98,FALSE,"ACCEPTED","Nymphalidae","Erebia epistygne","Erebia epistygne","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","5134686:0e67efd7fc7969b1d14de0f62bba0b4b"
5134569,"Erebia eriphyle (Freyer, 1836)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Erebia","Insecta",98,FALSE,"ACCEPTED","Nymphalidae","Erebia eriphyle","Erebia eriphyle","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","5134569:c9df373489a7b79014a1e7f8eb3f3f11"
5134469,"Erebia euryale (Esper, 1805)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Erebia","Insecta",98,FALSE,"ACCEPTED","Nymphalidae","Erebia euryale","Erebia euryale","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","5134469:27f7a11b8af39d9376826e401097b93c"
5134559,"Erebia fasciata Butler, 1868","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Erebia","Insecta",97,FALSE,"ACCEPTED","Nymphalidae","Erebia fasciata","Erebia fasciata","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","5134559:756ce1eabd5a1162ddf3828515584996"
5134820,"Erebia flavofasciata Heyne, 1895","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Erebia","Insecta",98,FALSE,"ACCEPTED","Nymphalidae","Erebia flavofasciata","Erebia flavofasciata","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","5134820:b230059d1091187842a9bec52c937209"
5134728,"Erebia gorge (Hubner, 1804)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Erebia","Insecta",98,FALSE,"ACCEPTED","Nymphalidae","Erebia gorge","Erebia gorge","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","5134728:020e46236a7d124df3ee0e1bee6e8b9a"
5134607,"Erebia gorgone Boisduval, 1833","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Erebia","Insecta",98,FALSE,"ACCEPTED","Nymphalidae","Erebia gorgone","Erebia gorgone","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","5134607:ea78f0bc220a11b5d77d35815d270b8f"
5135090,"Erebia hispania Butler, 1868","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Erebia","Insecta",98,FALSE,"ACCEPTED","Nymphalidae","Erebia hispania","Erebia hispania","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","5135090:8e1626f4d2ac5138d7f7ad8662dfd02f"
5135186,"Erebia jeniseiensis Trybom, 1877","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Erebia","Insecta",98,FALSE,"ACCEPTED","Nymphalidae","Erebia jeniseiensis","Erebia jeniseiensis","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","5135186:682daa7e16aebafec74cef5f53a51d00"
7610006,"Erebia lefebvrei (Boisduval, 1828)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Erebia","Insecta",98,FALSE,"ACCEPTED","Nymphalidae","Erebia lefebvrei","Erebia lefebvrei","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","7610006:165ad0063f619922b68fa5ab151e9b5d"
5134682,"Erebia ligea (Linnaeus, 1758)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Erebia","Insecta",98,FALSE,"ACCEPTED","Nymphalidae","Erebia ligea","Erebia ligea","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","5134682:66cb0835875e786f11787a8e224c39ef"
5134680,"Erebia medusa (Denis & Schiffermuller, 1775)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Erebia","Insecta",98,FALSE,"ACCEPTED","Nymphalidae","Erebia medusa","Erebia medusa","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","5134680:0ad72570a597c0d032215723e1b21e53"
8101931,"Erebia melampus (Fuessly, 1775)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Erebia","Insecta",98,FALSE,"ACCEPTED","Nymphalidae","Erebia melampus","Erebia melampus","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","8101931:fff6ea6754d3008ab75a4f16c468a21f"
5134775,"Erebia melas (Herbst, 1796)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Erebia","Insecta",98,FALSE,"ACCEPTED","Nymphalidae","Erebia melas","Erebia melas","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","5134775:2efa6f0f10a5a05214d5f120696bff6f"
7791558,"Erebia meolans (Prunner, 1798)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Erebia","Insecta",98,FALSE,"ACCEPTED","Nymphalidae","Erebia meolans","Erebia meolans","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","7791558:00932c69233f88d114f3ee6de57f934d"
5134798,"Erebia mnestra (Hubner, 1804)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Erebia","Insecta",98,FALSE,"ACCEPTED","Nymphalidae","Erebia mnestra","Erebia mnestra","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","5134798:2d0d5f225efb6b8e1e8c104733058647"
5134659,"Erebia montanus (de Prunner, 1798)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Erebia","Insecta",98,FALSE,"ACCEPTED","Nymphalidae","Erebia montana","Erebia montanus","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","5134659:406a32ee3724924119dc28edd48e57e8"
1913456,"Erebia Dalman, 1816","GENUS","Lepidoptera","HIGHERRANK","Arthropoda","Animalia","Erebia","Insecta",92,FALSE,"ACCEPTED","Nymphalidae","Erebia neleus","Erebia neleus","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","1913456:8eeadf2602993d17a42d6db9be16ef8b"
5134804,"Erebia neoridas (Boisduval, 1828)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Erebia","Insecta",98,FALSE,"ACCEPTED","Nymphalidae","Erebia neoridas","Erebia neoridas","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","5134804:f0c0536929db567ce8a8b91db9ba93ce"
5134884,"Erebia nivalis Lorkovic & De Lesse, 1954","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Erebia","Insecta",98,FALSE,"ACCEPTED","Nymphalidae","Erebia nivalis","Erebia nivalis","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","5134884:c30d5bf7195275b7f56654997104b5ff"
7791190,"Erebia oeme (Hubner, 1804)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Erebia","Insecta",98,FALSE,"ACCEPTED","Nymphalidae","Erebia oeme","Erebia oeme","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","7791190:04f38576be8c984005e17eab68e53261"
5134601,"Erebia orientalis Elwes, 1900","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Erebia","Insecta",97,FALSE,"ACCEPTED","Nymphalidae","Erebia orientalis","Erebia orientalis","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","5134601:388b7b48cc80c42ce4a560700d1c7a2a"
5134917,"Erebia ottomana Herrich-Schaffer, 1847","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Erebia","Insecta",98,FALSE,"ACCEPTED","Nymphalidae","Erebia ottomana","Erebia ottomana","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","5134917:1c41456fcc996eca3bed56c8880d8608"
5134583,"Erebia palarica Chapman, 1905","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Erebia","Insecta",98,FALSE,"ACCEPTED","Nymphalidae","Erebia palarica","Erebia palarica","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","5134583:e7146f60f78f3552e5ccca2e0d377f29"
7738295,"Erebia pandrose (Borkhausen, 1788)","SPECIES","Lepidoptera","EXACT","Arthropoda","Animalia","Erebia","Insecta",98,FALSE,"ACCEPTED","Nymphalidae","Erebia pandrose","Erebia pandrose","http://creativecommons.org/publicdomain/zero/1.0/","INBO","http://www.inbo.be/en/norms-for-data-use","Butterfly Species List Europe","present","EN","DOI","Animalia","Artropoda","Insecta","7738295:2ac1e21a4eaf55612353fc63db141973"
